#seq_name	length	cov.	circ.	repeat	mult.	alt_group	graph_path
contig_6228	14602	12	N	N	3	*	*,6228,*
contig_7755	14596	10	N	N	1	*	*,-1154,7755,1154,*
contig_2903	14594	5	N	N	1	*	*,2903,*
contig_2211	14588	3	N	N	1	*	*,2211,*
contig_3943	14584	6	N	N	1	*	*,3943,*
contig_7991	14556	17	N	N	2	*	*,7991,*
contig_7622	14541	14	N	N	1	*	*,7622,*
contig_3599	14535	12	N	N	1	*	*,3599,*
contig_3338	14498	5	N	N	1	*	*,3338,*
contig_376	14442	6	N	N	1	*	*,376,*
contig_935	14411	15	N	N	1	*	*,935,*
contig_7734	14356	29	N	Y	1	*	7734,*
contig_7233	14346	3	N	N	1	*	*,7233,*
contig_7759	14339	12	N	N	1	*	*,7759,*
contig_3804	14302	13	N	N	2	*	*,3804,*
contig_5331	14288	12	N	N	1	*	*,5331,*
contig_1371	14285	5	N	N	1	*	*,1371,*
contig_1060	14271	15	N	N	3	*	*,1060,*
contig_7905	14255	11	N	N	1	*	*,7905,*
contig_1670	14229	5	N	N	1	*	*,1670,*
contig_1195	14165	5	N	N	1	*	*,1195,*
contig_6145	14152	12	N	N	1	*	*,6145,*
contig_1135	14145	13	N	N	3	*	*,1135,*
contig_2811	14142	5	N	N	1	*	*,2811,*
contig_1284	14130	8	N	N	1	*	*,1284,*
contig_7896	14103	6	N	N	1	*	*,7896,*
contig_368	14054	10	N	N	2	*	*,368,*
contig_7893	14043	13	N	N	2	*	*,7893,*
contig_114	14042	4	N	N	1	*	*,114,*
contig_3764	14033	14	N	N	2	*	*,3764,*
contig_1638	14012	7	N	N	1	*	*,1638,*
contig_7627	14005	5	N	N	1	*	*,7627,*
contig_1181	14003	11	N	N	1	*	*,1181,*
contig_3642	13993	16	N	N	2	*	*,3642,*
contig_8023	13975	6	N	N	1	*	*,8023,*
contig_6829	13954	16	N	N	1	*	*,6829,*
contig_377	13949	6	N	N	1	*	*,377,*
contig_7860	13949	11	N	N	1	*	*,7860,*
contig_3043	13932	5	N	N	1	*	*,3043,*
contig_2362	13925	8	N	N	2	*	*,2362,*
contig_7817	13922	14	N	N	1	*	*,7817,*
contig_5910	13891	14	N	N	1	*	*,5910,*
contig_6987	13886	17	N	N	1	*	*,6987,*
contig_5050	13873	4	N	N	1	*	*,5050,*
contig_6302	13822	4	N	N	1	*	*,6302,*
contig_6030	13812	16	N	N	1	*	*,6030,*
contig_437	13797	15	N	N	1	*	*,437,*
contig_1004	13778	24	N	N	1	*	*,1004,*
contig_2756	13765	3	N	N	1	*	*,2756,*
contig_1069	13756	16	N	N	1	*	*,1069,*
contig_7429	13749	13	N	N	1	*	*,7429,*
contig_2405	13739	4	N	N	1	*	*,2405,*
contig_7831	13710	56	N	N	3	*	7831,2028,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027,2027
contig_3188	13694	15	N	N	1	*	*,3188,*
contig_6264	13692	6	N	N	1	*	*,6264,*
contig_4521	13685	9	N	N	2	*	*,4521,*
contig_1705	13636	22	N	N	2	*	*,1705,*
contig_2469	13629	15	N	N	1	*	*,2469,*
contig_2519	13624	20	N	N	2	*	*,2519,*
contig_439	13617	15	N	N	1	*	*,439,*
contig_7804	13610	14	N	N	3	*	*,7804,*
contig_5023	13602	6	N	N	1	*	*,5023,*
contig_2727	13587	10	N	N	2	*	*,2727,*
contig_4917	13584	5	N	N	1	*	*,4917,*
contig_5108	13576	6	N	N	1	*	*,5108,*
contig_883	13572	15	N	N	1	*	*,883,*
contig_5566	13561	8	N	N	1	*	*,5566,*
contig_5255	13534	21	N	N	1	*	*,5255,*
contig_6391	13500	4	N	N	1	*	*,6391,*
contig_6579	13466	6	N	N	1	*	*,6579,*
contig_5727	13465	11	N	N	1	*	*,5727,*
contig_6045	13464	14	N	N	1	*	*,6045,*
contig_5649	13457	14	N	N	1	*	*,5649,*
contig_7849	13439	7	N	N	1	*	*,7849,*
contig_1010	13433	8	N	N	2	*	*,1010,*
contig_7395	13418	13	N	N	1	*	*,7395,*
contig_5504	13403	12	N	N	1	*	*,5504,*
contig_1663	13386	5	N	N	1	*	*,1663,*
contig_1074	13365	16	N	N	1	*	*,1074,*
contig_4364	13364	3	N	N	1	*	*,4364,*
contig_2609	13359	3	N	N	1	*	*,2609,*
contig_8127	13355	13	N	N	1	*	*,8127,*
contig_397	13349	15	N	N	2	*	*,-2632,-2630,-2630,-2630,-2630,-2630,-2630,397,399,399,*
contig_486	13324	4	N	N	1	*	*,486,*
contig_167	13322	13	N	N	2	*	*,167,*
contig_7020	13301	12	N	N	1	*	*,7020,*
contig_5102	13299	13	N	N	2	*	*,5102,*
contig_4780	13295	15	N	N	3	*	*,4780,*
contig_7722	13281	12	N	N	1	*	*,7722,*
contig_5509	13268	12	N	N	1	*	*,5509,*
contig_6827	13252	5	N	N	1	*	*,6827,*
contig_1684	13249	5	N	N	1	*	*,1684,*
contig_5545	13248	13	N	N	2	*	*,5545,*
contig_6009	13246	24	N	N	2	*	*,6009,*
contig_2071	13241	6	N	N	1	*	*,2071,*
contig_6981	13240	5	N	N	1	*	*,6981,*
contig_1275	13231	11	N	N	2	*	*,1275,*
contig_5896	13224	9	N	N	1	*	*,5896,*
contig_6650	13206	5	N	N	1	*	*,6650,*
contig_4609	13205	4	N	N	1	*	*,4609,*
contig_6583	13204	10	N	N	2	*	*,6583,*
contig_5265	13199	7	N	N	1	*	*,5265,*
contig_5410	13190	13	N	N	2	*	*,5410,*
contig_6379	13185	5	N	N	1	*	*,6379,*
contig_737	13180	10	N	N	2	*	*,737,*
contig_6990	13157	7	N	N	1	*	*,6990,*
contig_6107	13155	3	N	N	1	*	*,6107,*
contig_2474	13133	14	N	N	2	*	*,2474,*
contig_7628	13126	13	N	N	2	*	*,7628,*
contig_7162	13108	6	N	N	1	*	*,7162,*
contig_3191	13094	7	N	N	1	*	*,3191,*
contig_668	13092	15	N	N	1	*	*,668,*
contig_5827	13090	12	N	N	1	*	*,5827,*
contig_6996	13074	4	N	N	1	*	*,6996,*
contig_6509	13073	4	N	N	1	*	*,6509,*
contig_2489	13068	7	N	N	1	*	*,2489,*
contig_7911	13051	15	N	N	1	*	*,7911,*
contig_6538	13033	10	N	N	1	*	*,6538,*
contig_5717	13029	11	N	N	2	*	*,5717,*
contig_6559	13017	13	N	N	1	*	*,6559,*
contig_7762	13007	18	N	N	1	*	*,7762,*
contig_6765	13004	6	N	N	1	*	*,6765,*
contig_5748	12994	13	N	N	1	*	*,5748,*
contig_7973	12990	8	N	N	1	*	*,7973,*
contig_7	12985	13	N	N	1	*	*,7,*
contig_8012	12966	24	N	N	3	*	*,8012,*
contig_4245	12956	9	N	N	1	*	*,4245,*
contig_7666	12946	6	N	N	1	*	*,7666,*
contig_5271	12943	13	N	N	1	*	*,5271,*
contig_7692	12937	14	N	N	2	*	*,7692,*
contig_7555	12918	6	N	N	1	*	*,7555,*
contig_5453	12913	6	N	N	1	*	*,5453,*
contig_7695	12909	11	N	N	2	*	*,7695,*
contig_5340	12888	6	N	N	1	*	*,5340,*
contig_8123	12865	11	N	N	2	*	*,8123,*
contig_6306	12853	6	N	N	1	*	*,6306,*
contig_7748	12838	10	N	N	1	*	*,7748,*
contig_5252	12819	12	N	N	1	*	*,5252,*
contig_7881	12814	12	N	N	2	*	*,7881,*
contig_5788	12802	5	N	N	1	*	*,5788,*
contig_7818	12796	17	N	N	1	*	*,7818,*
contig_6026	12786	5	N	N	1	*	*,6026,*
contig_3424	12784	18	N	N	1	*	*,3424,*
contig_2000	12782	13	N	N	1	*	*,2000,*
contig_1038	12775	16	N	N	2	*	*,1038,*
contig_6028	12756	4	N	N	1	*	*,6028,*
contig_5958	12722	18	N	N	1	*	-8122,5958,-8122
contig_5153	12711	16	N	N	2	*	*,5153,*
contig_7935	12708	12	N	N	1	*	*,7935,*
contig_1293	12701	20	N	N	3	*	*,1293,*
contig_7882	12683	22	N	N	1	*	*,7882,*
contig_5171	12678	6	N	N	1	*	*,5171,*
contig_6135	12678	5	N	N	1	*	*,6135,*
contig_5206	12659	19	N	N	1	*	*,5206,*
contig_8085	12652	17	N	N	1	*	*,8085,*
contig_6179	12651	5	N	N	1	*	*,6179,*
contig_5463	12648	16	N	N	1	*	*,5463,*
contig_7871	12636	3	N	N	1	*	*,7871,*
contig_241	12629	5	N	N	1	*	*,241,*
contig_5123	12628	6	N	N	1	*	*,5123,*
contig_263	12624	13	N	N	1	*	*,263,*
contig_220	12615	7	N	N	1	*	*,220,*
contig_6665	12593	4	N	N	1	*	*,6665,*
contig_5565	12591	13	N	N	2	*	*,5565,*
contig_7873	12560	15	N	N	1	*	*,7873,*
contig_2363	12557	8	N	N	1	*	*,2363,*
contig_7809	12534	16	N	N	2	*	*,7809,*
contig_7982	12524	18	N	N	1	*	*,7982,*
contig_1524	12523	13	N	N	1	*	*,1524,*
contig_2969	12518	18	N	N	1	*	*,2969,*
contig_5201	12513	14	N	N	1	*	*,5201,*
contig_4996	12510	11	N	N	1	*	*,4996,*
contig_7772	12507	6	N	N	1	*	*,7772,*
contig_2420	12496	12	N	N	1	*	*,2420,*
contig_1303	12476	4	N	N	1	*	*,1303,*
contig_2060	12473	4	N	N	1	*	*,2060,*
contig_1122	12470	4	N	N	1	*	*,1122,*
contig_7741	12447	7	N	N	1	*	*,7741,*
contig_5025	12436	8	N	N	1	*	*,5025,*
contig_7657	12400	13	N	N	2	*	*,7657,*
contig_402	12397	16	N	N	2	*	*,402,*
contig_3919	12396	4	N	N	1	*	*,3919,*
contig_5932	12394	5	N	N	1	*	*,5932,*
contig_842	12369	26	N	N	1	*	*,827,828,834,835,836,837,842,*
contig_4973	12359	12	N	N	2	*	*,4973,*
contig_7750	12357	16	N	N	1	*	*,7750,*
contig_7586	12356	3	N	N	1	*	*,7586,*
contig_6101	12347	11	N	N	1	*	*,6101,*
contig_1701	12345	9	N	N	1	*	*,1701,*
contig_7832	12341	10	N	N	1	*	*,7832,*
contig_284	12317	5	N	N	1	*	*,284,*
contig_2570	12308	17	N	N	2	*	*,2570,*
contig_6247	12306	6	N	N	1	*	*,6247,*
contig_7224	12304	4	N	N	1	*	*,7224,*
contig_7876	12296	17	N	N	1	*	*,7876,*
contig_1199	12281	18	N	N	1	*	*,1199,*
contig_1319	12267	3	N	N	1	*	*,1319,*
contig_7324	12233	7	N	N	1	*	*,7324,*
contig_7940	12227	12	N	N	1	*	*,7940,*
contig_3066	12225	29	N	N	3	*	*,3066,*
contig_1736	12221	4	N	N	1	*	*,1736,*
contig_5152	12215	11	N	N	1	*	*,5152,*
contig_6113	12207	11	N	N	2	*	*,6113,*
contig_3853	12205	12	N	N	1	*	*,3853,*
contig_2791	12200	8	N	N	1	*	*,2791,*
contig_6025	12184	19	N	N	2	*	*,6025,*
contig_860	12166	5	N	N	1	*	*,860,*
contig_5486	12160	5	N	N	1	*	*,5486,*
contig_6387	12142	7	N	N	1	*	*,6387,*
contig_5746	12133	17	N	N	1	*	*,5746,*
contig_3330	12130	9	N	N	2	*	*,3330,*
contig_5248	12124	12	N	N	1	*	*,5248,*
contig_5726	12109	6	N	N	1	*	*,5726,*
contig_5353	12080	4	N	N	1	*	*,5353,*
contig_4968	12078	6	N	N	1	*	*,4968,*
contig_1781	12062	20	N	N	2	*	*,1781,*
contig_956	12060	5	N	N	1	*	*,956,*
contig_5626	12054	14	N	N	1	*	*,5626,*
contig_4936	12052	10	N	N	1	*	*,4936,*
contig_1683	12047	5	N	N	1	*	*,1683,*
contig_7653	12042	18	N	N	4	*	*,7653,*
contig_7250	12034	5	N	N	1	*	*,7250,*
contig_3300	12032	7	N	N	1	*	*,3300,*
contig_295	12018	4	N	N	1	*	*,295,*
contig_785	12014	12	N	N	2	*	*,785,*
contig_6517	12005	7	N	N	1	*	*,6517,*
contig_1678	11998	10	N	N	2	*	*,1678,*
contig_7696	11997	14	N	N	1	*	*,7696,*
contig_7954	11988	43	N	N	2	*	*,7954,*
contig_5350	11983	9	N	N	1	*	*,5350,*
contig_5452	11969	19	N	N	1	*	*,5452,*
contig_7684	11967	13	N	N	2	*	*,7684,*
contig_2349	11951	7	N	N	1	*	*,2349,*
contig_4449	11951	4	N	N	1	*	*,4449,*
contig_5624	11948	13	N	N	1	*	*,5624,*
contig_12	11918	25	N	Y	1	*	12
contig_1228	11910	4	N	N	1	*	*,1228,*
contig_7057	11875	5	N	N	1	*	*,7057,*
contig_2177	11868	7	N	N	1	*	*,2177,*
contig_752	11868	12	N	N	3	*	*,752,*
contig_6562	11864	11	N	N	1	*	*,6562,*
contig_6234	11863	8	N	N	1	*	*,6234,*
contig_2868	11860	7	N	N	1	*	*,2868,*
contig_5011	11855	11	N	N	2	*	*,5011,*
contig_6716	11843	11	N	N	1	*	*,6716,*
contig_5065	11842	15	N	N	1	*	*,5065,*
contig_3644	11834	6	N	N	1	*	*,3644,*
contig_4931	11828	13	N	N	1	*	*,4931,*
contig_5758	11819	3	N	N	1	*	*,5758,*
contig_8129	11819	12	N	N	1	*	*,8129,*
contig_2036	11817	6	N	N	1	*	*,2036,*
contig_5809	11795	16	N	N	1	*	*,5809,*
contig_8011	11795	4	N	N	1	*	*,8011,*
contig_2051	11784	4	N	N	1	*	*,2051,*
contig_5849	11783	6	N	N	1	*	*,5849,*
contig_4789	11770	15	N	N	1	*	*,4789,*
contig_8096	11770	15	N	N	1	*	*,8096,*
contig_6941	11739	8	N	N	1	*	*,6941,*
contig_6233	11733	21	N	N	1	*	*,6233,*
contig_6499	11725	5	N	N	1	*	*,6499,*
contig_7820	11725	15	N	N	1	*	*,7820,*
contig_3456	11724	15	N	N	1	*	*,3456,*
contig_8098	11723	6	N	N	1	*	*,8098,*
contig_2081	11716	6	N	N	1	*	*,2081,*
contig_6687	11716	8	N	N	2	*	*,6687,*
contig_1889	11691	6	N	N	1	*	*,1889,*
contig_7247	11674	5	N	N	1	*	*,7247,*
contig_660	11672	26	N	N	2	*	*,660,*
contig_6669	11672	10	N	N	1	*	*,6669,*
contig_161	11660	56	N	N	8	*	*,153,153,153,159,153,153,153,153,153,153,153,159,153,153,153,153,159,153,159,153,153,154,153,159,153,153,153,161,-586,-586,-586,-586,-586,-586,-586,-586,-586,-586,-586,-586,-586,-586,-586,-586,-586,*
contig_7667	11659	13	N	N	2	*	*,7667,*
contig_6000	11650	27	N	N	1	*	*,6000,*
contig_1430	11648	23	N	N	1	*	1430,-3270,-1427,*
contig_3603	11646	5	N	N	1	*	*,3603,*
contig_7485	11639	8	N	N	1	*	*,7485,*
contig_6531	11633	13	N	N	2	*	*,6531,*
contig_5724	11632	11	N	N	1	*	*,5724,*
contig_229	11629	10	N	N	2	*	*,229,*
contig_1482	11621	19	Y	N	1	*	1482
contig_5194	11618	20	Y	N	2	*	5194
contig_6198	11617	14	N	N	3	*	*,6198,*
contig_1360	11614	5	N	N	1	*	*,1360,*
contig_6548	11613	6	N	N	1	*	*,6548,*
contig_5054	11608	7	N	N	1	*	*,5054,*
contig_7965	11607	14	N	N	2	*	*,904,904,904,904,904,904,904,907,7965,*
contig_6399	11578	7	N	N	1	*	*,6399,*
contig_7520	11571	6	N	N	1	*	*,7520,*
contig_1048	11566	20	N	N	2	*	*,1048,*
contig_5380	11548	9	N	N	2	*	*,5380,*
contig_7853	11540	15	N	N	1	*	*,7853,*
contig_3598	11526	5	N	N	1	*	*,3598,*
contig_5933	11515	13	N	N	3	*	*,5933,*
contig_461	11511	4	N	N	1	*	*,461,*
contig_1947	11507	5	N	N	1	*	*,1947,*
contig_793	11506	5	N	N	1	*	*,793,*
contig_1604	11505	5	N	N	1	*	*,1604,*
contig_3258	11494	13	N	N	1	*	*,3258,*
contig_881	11479	13	N	Y	1	*	*,881
contig_5664	11465	10	N	N	2	*	*,5664,*
contig_8113	11450	9	Y	N	1	*	8113
contig_6314	11432	18	N	N	2	*	*,6314,*
contig_7018	11418	16	N	N	2	*	*,7018,*
contig_6903	11395	6	N	N	1	*	*,6903,*
contig_5220	11392	7	N	N	1	*	*,5220,*
contig_8103	11381	12	N	N	2	*	*,8103,*
contig_1578	11344	7	N	N	1	*	*,1578,*
contig_4267	11337	4	N	N	1	*	*,4267,*
contig_8001	11327	10	N	N	2	*	*,8001,*
contig_6327	11323	15	N	N	1	*	*,6327,*
contig_5780	11306	7	N	N	1	*	*,5780,*
contig_5165	11300	6	N	N	1	*	*,5165,*
contig_5644	11300	10	N	N	2	*	*,5644,*
contig_2186	11295	5	N	N	1	*	*,2186,*
contig_4463	11280	4	N	N	1	*	*,4463,*
contig_2212	11270	21	N	N	2	*	*,2212,*
contig_3934	11267	4	N	N	1	*	*,3934,*
contig_5293	11263	6	N	N	1	*	*,5293,*
contig_7457	11256	3	N	N	1	*	*,7457,*
contig_6243	11248	4	N	N	1	*	*,6243,*
contig_7761	11247	15	N	N	1	*	*,7761,*
contig_6904	11246	14	N	N	1	*	*,6904,*
contig_5446	11229	15	N	N	1	*	*,5446,*
contig_3265	11228	33	N	N	2	*	2026,-2561,-2560,-2559,2563,3265,-1427,*
contig_4981	11212	63	N	N	3	*	4981,4980,4980,4980,4980,4980,4980,4980,4980,4980,4980,4980,4980,4980,4980,4980
contig_7889	11208	14	N	N	1	*	*,7889,*
contig_1336	11197	3	N	N	1	*	*,1336,*
contig_2940	11189	15	N	N	1	*	*,2940,*
contig_7536	11187	6	N	N	1	*	*,7536,*
contig_5765	11185	12	N	N	1	*	*,5765,*
contig_1046	11183	3	N	N	1	*	*,1046,*
contig_5596	11176	7	N	N	1	*	*,5596,*
contig_6728	11158	15	N	N	1	*	*,6728,*
contig_5348	11156	11	N	N	2	*	*,5348,*
contig_4782	11155	8	N	N	2	*	*,4782,*
contig_8084	11154	10	N	N	2	*	*,8084,*
contig_2087	11144	4	N	N	1	*	*,2087,*
contig_419	11143	16	N	N	2	*	*,419,*
contig_8055	11139	4	N	N	1	*	*,8055,*
contig_3018	11125	8	N	N	1	*	*,3018,*
contig_3710	11123	16	N	N	2	*	*,3710,*
contig_6759	11122	7	N	N	1	*	*,6759,*
contig_1983	11117	13	N	N	1	*	*,1983,*
contig_1435	11108	4	N	N	1	*	*,1435,*
contig_5097	11097	15	N	N	1	*	*,5097,*
contig_7336	11091	18	N	N	3	*	*,7336,*
contig_612	11087	46	N	N	1	*	*,612,*
contig_5441	11076	4	N	N	1	*	*,5441,*
contig_6856	11070	5	N	N	1	*	*,6856,*
contig_7706	11068	9	N	N	2	*	*,7706,*
contig_7371	11063	5	N	N	1	*	*,7371,*
contig_1494	11049	3	N	N	1	*	*,1494,*
contig_6137	11048	7	N	N	1	*	*,6137,*
contig_3460	11044	7	N	N	1	*	*,3460,*
contig_3955	11042	14	N	N	2	*	*,3955,*
contig_7093	11027	14	N	N	2	*	*,7093,*
contig_8095	11015	9	N	N	2	*	*,8095,*
contig_951	11006	9	N	N	1	*	*,951,*
contig_1374	11003	3	N	N	1	*	*,1374,*
contig_5813	10992	8	N	N	1	*	*,5813,*
contig_5635	10985	6	N	N	1	*	*,5635,*
contig_1841	10984	9	N	N	1	*	*,1841,*
contig_90	10983	10	N	N	2	*	*,90,*
contig_3328	10982	7	N	N	1	*	*,3328,*
contig_7316	10978	4	N	N	1	*	*,7316,*
contig_8134	10970	11	N	N	1	*	*,8134,*
contig_5119	10969	6	N	N	1	*	*,5119,*
contig_7794	10960	15	N	N	2	*	*,7794,*
contig_8128	10959	13	N	N	1	*	*,8128,*
contig_5288	10958	3	N	N	1	*	*,5288,*
contig_6448	10953	12	N	N	1	*	*,6448,*
contig_7637	10952	13	N	N	1	*	*,7637,*
contig_1002	10951	4	N	N	1	*	*,1002,*
contig_5112	10946	6	N	N	1	*	*,5112,*
contig_5890	10944	4	N	N	1	*	*,5890,*
contig_4944	10942	3	N	N	1	*	*,4944,*
contig_4010	10939	15	N	N	1	*	*,4010,*
contig_7390	10928	7	N	N	1	*	*,7390,*
contig_4367	10917	11	N	N	2	*	*,4367,*
contig_5720	10915	11	N	N	1	*	*,5720,*
contig_2714	10912	6	N	N	1	*	*,2714,*
contig_6191	10899	14	N	N	2	*	*,6191,*
contig_4312	10882	4	N	N	1	*	*,4312,*
contig_5021	10882	5	N	N	1	*	*,5021,*
contig_1187	10879	13	N	N	1	*	*,1187,*
contig_7754	10867	15	N	N	1	*	*,7754,*
contig_7277	10864	12	N	N	3	*	*,7277,*
contig_6789	10853	10	N	N	1	*	*,6789,*
contig_5433	10838	24	N	N	6	*	*,5433,*
contig_7407	10836	13	N	N	1	*	*,7407,*
contig_8045	10836	11	N	N	1	*	*,8045,*
contig_5816	10834	12	N	N	2	*	*,5816,*
contig_7788	10830	12	N	N	1	*	*,7788,*
contig_15	10827	9	N	N	1	*	*,15,*
contig_2045	10824	12	N	N	2	*	*,2045,*
contig_6076	10824	5	N	N	1	*	*,6076,*
contig_5306	10819	8	N	N	1	*	*,5306,*
contig_8005	10819	15	N	N	2	*	*,8005,*
contig_2610	10814	15	N	N	3	*	*,2610,*
contig_6464	10809	9	N	N	2	*	*,6464,*
contig_8120	10809	16	N	N	1	*	*,8120,*
contig_1957	10802	6	N	N	1	*	*,1957,*
contig_4661	10798	5	N	N	1	*	*,4661,*
contig_6089	10797	14	N	N	2	*	*,6089,*
contig_755	10792	5	N	N	1	*	*,755,*
contig_2870	10790	24	N	N	4	*	*,2870,*
contig_7906	10790	16	N	N	1	*	*,7906,*
contig_4319	10786	20	N	N	1	*	*,4319,*
contig_4864	10781	5	N	N	1	*	*,4864,*
contig_2202	10776	4	N	N	1	*	*,2202,*
contig_5563	10772	7	N	N	1	*	*,5563,*
contig_1879	10742	6	N	N	1	*	*,1879,*
contig_5778	10736	6	N	N	1	*	*,5778,*
contig_7405	10735	15	N	N	1	*	*,7405,*
contig_3266	10730	13	N	N	1	*	2026,-2561,-2562,2563,3266,-3270,-1427,*
contig_21	10727	11	N	N	1	*	*,21,*
contig_2333	10724	7	N	N	1	*	*,2333,*
contig_5562	10721	10	N	N	2	*	*,5562,*
contig_6777	10721	3	N	N	1	*	*,6777,*
contig_1537	10719	20	N	N	1	*	*,1535,1537,5010,*
contig_7191	10714	5	N	N	1	*	*,7191,*
contig_2688	10705	9	N	N	1	*	*,2688,*
contig_5376	10702	4	N	N	1	*	*,5376,*
contig_1785	10700	10	N	N	2	*	*,1785,*
contig_1126	10688	15	N	N	3	*	*,1126,*
contig_6447	10687	25	N	N	6	*	*,6447,*
contig_7423	10685	4	N	N	1	*	*,7423,*
contig_5583	10679	5	N	N	1	*	*,5583,*
contig_1530	10667	5	N	N	1	*	*,1530,*
contig_250	10661	5	N	N	1	*	*,250,*
contig_6066	10661	6	N	N	1	*	*,6066,*
contig_6098	10660	13	N	N	1	*	*,6098,*
contig_7099	10656	7	N	N	1	*	*,7099,*
contig_1769	10650	3	N	N	1	*	*,1769,*
contig_357	10633	7	N	N	1	*	*,357,*
contig_356	10626	6	N	N	1	*	*,356,*
contig_5370	10611	11	N	N	1	*	*,5370,*
contig_4975	10607	13	N	N	1	*	*,4975,*
contig_7861	10596	5	N	N	1	*	*,7861,*
contig_6513	10593	15	N	N	1	*	*,6513,*
contig_5164	10582	15	N	N	3	*	*,5164,*
contig_624	10573	5	N	N	1	*	*,624,*
contig_6140	10572	8	N	N	1	*	*,6140,*
contig_7016	10567	12	N	N	1	*	*,7016,*
contig_4475	10560	10	N	N	2	*	*,4475,*
contig_5560	10553	4	N	N	1	*	*,5560,*
contig_7859	10537	13	N	N	1	*	*,7859,*
contig_8119	10519	12	N	N	1	*	*,8119,*
contig_4303	10516	6	N	N	1	*	*,4303,*
contig_1525	10515	5	N	N	1	*	*,1525,*
contig_5853	10504	12	N	N	1	*	*,5853,*
contig_1289	10502	10	N	N	2	*	*,1289,*
contig_2105	10502	7	N	N	1	*	*,2105,*
contig_6486	10498	8	N	N	1	*	*,6486,*
contig_5652	10497	11	N	N	1	*	*,5652,*
contig_1807	10489	5	N	N	1	*	*,1807,*
contig_1356	10483	6	N	N	1	*	*,1356,*
contig_6797	10479	9	N	N	2	*	*,6797,*
contig_7526	10467	10	N	N	1	*	*,7526,*
contig_4063	10465	4	N	N	1	*	*,4063,*
contig_2365	10459	3	N	N	1	*	*,2365,*
contig_1338	10456	6	N	N	1	*	*,1338,*
contig_2914	10453	22	N	N	5	*	*,2914,*
contig_1447	10444	4	N	N	1	*	*,1447,*
contig_1886	10444	13	N	N	2	*	*,1886,*
contig_964	10436	10	N	N	2	*	*,964,*
contig_6178	10433	16	N	N	1	*	*,6178,*
contig_1153	10423	10	N	N	2	*	*,1153,*
contig_7929	10407	8	N	N	2	*	*,7929,*
contig_7435	10400	20	N	N	5	*	*,7435,*
contig_133	10397	14	N	N	1	*	*,132,132,133,*
contig_5417	10382	9	N	N	2	*	*,5417,*
contig_4064	10378	8	N	N	1	*	*,4064,*
contig_1609	10373	9	N	N	1	*	*,1609,*
contig_1718	10373	31	N	N	2	*	*,1718,*
contig_5722	10372	6	N	N	1	*	*,5722,*
contig_2112	10369	6	N	N	1	*	*,2112,*
contig_4986	10368	15	N	N	2	*	*,4986,*
contig_7350	10367	7	N	N	1	*	*,7350,*
contig_3945	10362	5	N	N	1	*	*,3945,*
contig_5595	10359	15	N	N	1	*	*,5595,*
contig_1923	10358	13	N	N	1	*	*,1923,*
contig_2336	10352	11	N	N	2	*	*,2336,*
contig_7704	10352	21	N	N	1	*	*,7704,*
contig_2775	10347	6	N	N	1	*	*,2775,*
contig_7201	10341	5	N	N	1	*	*,7201,*
contig_8088	10341	11	N	N	1	*	*,8088,*
contig_7313	10335	10	N	N	2	*	*,7313,*
contig_6060	10323	9	N	N	1	*	*,6060,*
contig_7834	10320	12	N	N	1	*	*,7834,*
contig_5468	10303	5	N	N	1	*	*,5468,*
contig_4125	10292	4	N	N	1	*	*,4125,*
contig_4197	10291	15	N	N	1	*	*,4197,*
contig_3226	10285	12	N	N	2	*	*,3226,*
contig_4771	10281	7	N	N	1	*	*,4771,*
contig_6817	10281	5	N	N	1	*	*,6817,*
contig_4954	10275	8	N	N	1	*	*,4954,*
contig_3041	10272	15	N	N	2	*	*,3041,*
contig_5796	10268	20	N	N	5	*	*,5796,*
contig_6449	10266	11	N	N	1	*	*,6449,*
contig_7086	10263	7	N	N	1	*	*,7086,*
contig_3060	10257	7	N	N	1	*	*,3060,*
contig_5200	10252	4	N	N	1	*	*,5200,*
contig_6294	10249	5	N	N	1	*	*,6294,*
contig_4136	10245	11	N	N	2	*	*,4136,*
contig_246	10240	11	N	N	1	*	*,246,*
contig_273	10237	4	N	N	1	*	*,273,*
contig_3227	10236	5	N	N	1	*	*,3227,*
contig_6160	10235	29	N	N	4	*	*,6160,*
contig_5498	10234	12	N	N	2	*	*,5498,*
contig_2319	10214	3	N	N	1	*	*,2319,*
contig_1823	10212	8	N	N	2	*	*,1823,*
contig_6793	10206	4	N	N	1	*	*,6793,*
contig_4345	10203	18	N	N	1	*	*,4345,*
contig_6239	10193	3	N	N	1	*	*,6239,*
contig_900	10193	5	N	N	1	*	*,900,*
contig_4088	10177	9	N	N	1	*	*,4088,*
contig_8029	10177	11	N	N	1	*	*,8029,*
contig_383	10167	20	N	N	1	*	*,383,*
contig_7869	10166	16	N	N	1	*	*,7869,*
contig_5892	10165	8	N	N	1	*	*,5892,*
contig_6131	10160	4	N	N	1	*	*,6131,*
contig_6153	10148	13	N	N	1	*	*,6153,*
contig_5945	10147	4	N	N	1	*	*,5945,*
contig_7887	10147	6	N	N	1	*	*,7887,*
contig_6340	10145	3	N	N	1	*	*,6340,*
contig_6054	10136	23	N	N	1	*	*,6054,*
contig_5093	10135	19	N	N	1	*	*,5093,*
contig_191	10129	12	N	N	3	*	*,191,*
contig_8155	10129	51	Y	N	2	*	8155
